,cM10a,cM12a,cM19a,cM20a,cM2a,cM34a,cM35a,cM3a,cM41a,cM42a,cM42b,cM44b,cM59a,cM59b,cM5a,cM7b,cM8a,cM9b,cS100a,cS103a,cS104a,cS107a,cS108a,cS109a,cS10a,cS113a,cS115a,cS116a,cS11a,cS129a,cS132a,cS142a,cS153a,cS157a,cS15a,cS162a,cS164a,cS165a,cS168a,cS172a,cS178a,cS184a,cS27b,cS28a,cS30a,cS33a,cS35a,cS37a,cS39c,cS45a,cS46a,cS4a,cS51a,cS53a,cS58a,cS60a,cS61a,cS63a,cS65a,cS66a,cS68a,cS6a,cS71a,cS71b,cS72c,cS76a,cS80a,cS83a,cS86a,cS86b,cS87a,cS88a,cS8b,cS91a,cS97a,cS99a,fM10a,fM16a,fM19a,fM21a,fM23b,fM24a,fM27b,fM29a,fM30a,fM31a,fM35a,fM40a,fM41b,fM48a,fM51a,fM54a,fM59a,fM60a,fS100a,fS101a,fS102a,fS10a,fS111a,fS117a,fS11a,fS121a,fS122a,fS128a,fS12a,fS133b,fS139a,fS13a,fS143a,fS144a,fS146a,fS148a,fS149a,fS14a,fS155a,fS157a,fS158a,fS159a,fS165a,fS170a,fS171a,fS174a,fS177a,fS190a,fS191a,fS24a,fS25a,fS34a,fS35a,fS37a,fS39a,fS41a,fS42a,fS46a,fS4a,fS50a,fS54a,fS56a,fS58a,fS62a,fS63b,fS64a,fS6a,fS70a,fS72b,fS73a,fS74a,fS79a,fS80a,fS81a,fS83a,fS84a,fS85a,fS86a,fS92a,fS93a,fS95a,fS97a,fS99a
fM54a,98.363426,99.989349,99.974365,99.976456,99.9758,98.992783,96.744949,99.978256,97.059631,97.026245,98.997345,99.982979,99.025414,99.95932,99.971054,99.963898,99.007294,99.004791,99.119003,96.860275,96.812805,98.395981,98.457809,98.446991,99.017372,98.703682,98.407234,97.227921,99.038475,98.459991,97.22982,98.445297,97.126968,98.474518,96.85569,97.215775,98.470322,97.17131,96.785637,97.250084,97.220108,98.409973,98.397911,99.981049,98.400116,98.406975,96.854477,98.484482,98.880157,96.823036,99.053604,98.853409,97.206062,96.846207,99.082764,98.87532,96.847183,96.861702,98.890228,98.875923,98.876839,98.454086,99.099487,99.046509,97.217255,98.858826,96.814507,97.215027,96.733521,96.641373,99.958282,99.958237,98.438553,96.800827,98.422844,98.684059,99.040863,97.204681,98.42794,99.02784,99.989578,98.840317,99.039307,98.372177,97.241028,98.677383,98.401436,96.839111,96.854698,98.419312,98.397163,100.0,99.026894,99.025421,99.042099,97.175385,97.145569,97.145012,98.724083,96.863518,97.154877,98.434799,97.161461,97.137268,97.14653,98.505341,99.009491,97.138397,98.443695,98.457962,98.433746,98.688141,98.98877,99.055389,98.930084,98.378708,99.01181,98.994308,98.35685,98.388939,98.355217,99.082672,99.055031,99.115402,98.389999,98.422623,99.038071,98.471115,98.679497,97.151253,97.146408,97.155487,98.716858,97.142075,98.440529,98.340431,98.387817,98.353882,98.383354,97.139603,97.149887,97.162064,98.99057,98.458023,98.399475,98.39743,97.180756,98.379578,99.050659,98.378647,96.683762,98.362915,96.740768,96.738434,96.865555,97.15255,99.040504,97.127213,97.151917
fM59a,98.321045,99.057274,99.065445,99.032448,99.050308,99.14801,96.770096,99.032166,97.171722,97.15654,99.181328,99.061325,99.158905,99.054031,99.044907,99.063446,99.112854,99.155388,99.268539,96.790634,96.754082,98.407059,98.422516,98.394241,99.109459,98.754021,98.399323,97.219856,99.098938,98.417351,97.221695,98.366234,97.186005,98.393829,96.77623,97.21315,98.399551,97.176689,96.796997,97.217262,97.197037,98.389984,98.354843,99.054733,98.380829,98.370529,96.801819,98.461349,98.962677,96.752518,98.882324,98.770386,97.183647,96.76281,99.26033,98.932823,96.737923,96.779404,98.961929,98.975578,98.947891,98.387123,99.236588,98.925873,97.198807,98.971466,96.757324,97.238785,96.77858,96.811501,99.038071,99.027,98.350357,96.769028,98.369469,98.780724,99.139664,97.185867,98.363327,99.154465,99.026443,98.865273,99.990044,98.294746,97.227821,98.808487,98.369568,96.760323,96.780891,98.378479,98.355125,99.026894,100.0,99.980576,98.925446,97.160141,97.079948,97.221115,98.823586,96.804337,97.198883,98.336731,97.176437,97.240593,97.190498,98.353966,99.088562,97.214752,98.318031,98.330475,98.342888,98.810867,99.118317,98.900421,98.912018,98.328232,99.144913,99.16864,98.338989,98.351303,98.351494,98.896759,98.885406,99.226379,98.319321,98.343903,98.879478,98.363998,98.822861,97.194473,97.172409,97.172302,98.838249,97.177307,98.365158,98.341103,98.31424,98.354889,98.343582,97.230469,97.227074,97.204544,99.110886,98.371613,98.319748,98.336807,97.160522,98.355072,98.871063,98.311432,96.811295,98.352036,96.868324,96.843445,96.785034,97.19767,98.914169,97.209778,97.182961
fM60a,98.329636,99.039856,99.080597,99.08654,99.070175,99.14846,96.682129,99.05574,97.136917,97.109558,99.133286,99.060287,99.194168,99.102539,99.105629,99.075058,99.127892,99.150375,99.25811,96.764923,96.758392,98.415604,98.415436,98.427704,99.151962,98.762268,98.408264,97.245728,99.130463,98.437225,97.265213,98.357506,97.241409,98.371445,96.766205,97.28511,98.406181,97.213173,96.807648,97.241394,97.284714,98.394348,98.376984,99.056152,98.37883,98.381882,96.831703,98.504166,98.934753,96.791901,98.929871,98.791,97.254745,96.77803,99.281242,98.958405,96.772423,96.813232,98.959198,98.967995,98.921936,98.371086,99.246521,98.945633,97.230469,98.965454,96.80542,97.269073,96.768082,96.808868,99.061676,99.080429,98.357407,96.788216,98.357895,98.764435,99.165634,97.233109,98.356705,99.171677,99.075882,98.904816,99.990524,98.271004,97.338272,98.84201,98.352081,96.814133,96.805847,98.387978,98.356445,99.025421,99.980576,100.0,98.938309,97.067696,97.088669,97.180923,98.855133,96.766342,97.20771,98.306976,97.179626,97.317123,97.181335,98.41185,99.102417,97.208656,98.344864,98.332001,98.335007,98.829231,99.112259,98.921867,98.949333,98.346024,99.144096,99.143394,98.347221,98.363396,98.344231,98.91819,98.919632,99.257217,98.351212,98.374542,98.940094,98.358734,98.819824,97.20565,97.191917,97.179398,98.872879,97.189468,98.371384,98.339287,98.329773,98.365784,98.347237,97.202179,97.198959,97.195419,99.118279,98.384247,98.365723,98.33741,97.187683,98.33548,98.903671,98.346741,96.761734,98.365845,96.867813,96.844696,96.823097,97.202515,98.949738,97.183029,97.162964
fS100a,98.240555,99.0634,99.009918,98.97406,99.001617,98.737724,96.717728,98.991913,97.096802,97.089737,98.74968,99.040825,98.901619,99.001732,98.991364,99.048874,98.732407,98.749298,98.911285,96.857903,96.837128,98.33168,98.341881,98.312462,98.923653,98.637657,98.355408,97.246979,98.91571,98.377029,97.175827,98.332932,97.128044,98.318085,96.817917,97.200623,98.330231,97.14711,96.799225,97.199318,97.189896,98.348602,98.369308,99.021339,98.353767,98.37262,96.774368,98.44809,98.68866,96.761292,99.100433,98.621109,97.190979,96.842247,98.896774,98.735611,96.831619,96.835091,98.717621,98.703369,98.72226,98.340118,98.883667,99.103149,97.170319,98.706383,96.795158,97.20282,96.832573,96.784088,98.995499,99.017723,98.343414,96.794128,98.281036,98.655029,98.909073,97.141205,98.351494,98.905899,99.038193,98.757523,98.954384,98.264069,97.18306,98.564758,98.340561,96.78846,96.815399,98.390411,98.371033,99.042099,98.925446,98.938309,100.0,97.042755,97.053619,97.153503,98.57531,96.841339,97.141174,98.326118,97.131973,97.17334,97.100792,98.382431,98.756844,97.13446,98.338371,98.273651,98.297562,98.519257,98.790329,99.995804,99.980316,98.294449,98.726547,98.718956,98.281921,98.287598,98.292221,99.985985,99.985275,98.975693,98.326454,98.256943,99.92646,98.269653,98.501595,97.127739,97.13092,97.104919,98.589661,97.113403,98.292244,98.331268,98.314781,98.367439,98.291428,97.146721,97.124283,97.11425,98.782333,98.312469,98.313637,98.323257,97.104195,98.321472,99.919563,98.299255,96.825989,98.35923,96.812294,96.845634,96.901596,97.139778,99.914932,97.14859,97.118057
fS101a,97.019745,97.212357,97.171181,97.05513,97.200706,96.725952,96.533493,97.177994,97.070419,97.070221,96.729889,97.189514,96.93721,97.084587,97.068481,97.184158,96.750168,96.729111,97.029144,96.527397,96.552879,97.01265,97.073212,97.104813,96.923584,96.89505,97.014191,97.458237,96.933472,97.10405,97.594162,96.954933,97.530258,96.939301,96.542007,97.644753,97.108826,97.425705,96.530731,97.620117,97.604248,97.009048,97.014061,97.181854,97.035477,97.091583,96.528709,96.985931,96.854156,96.49884,96.807465,96.932495,97.644333,96.510864,97.031227,96.823349,96.542801,96.535583,96.784988,96.8013,96.83493,96.959564,97.073372,96.859665,97.484222,96.856262,96.516121,97.653336,96.560318,96.490601,97.13118,97.144867,96.881287,96.527054,96.916313,96.929062,96.976257,97.598595,97.038086,96.942673,97.070488,97.084076,97.115082,96.904526,97.213234,97.186737,97.050415,96.49025,96.511353,97.058167,97.0121,97.175385,97.160141,97.067696,97.042755,100.0,97.182846,97.584763,97.137794,96.505402,97.574356,96.995438,97.088852,97.583237,97.582382,97.234459,96.826675,97.545288,97.006912,96.90773,96.914917,97.095253,96.849854,97.025452,96.996422,96.929832,96.73513,96.72683,96.960312,96.997574,96.964294,96.977867,96.982361,97.09024,96.937164,96.963028,96.95887,96.927223,97.10556,97.598618,97.592865,97.583878,97.195343,97.627556,96.898003,96.934189,96.925797,97.08905,96.999603,97.572662,97.599625,97.600296,96.796234,96.925049,96.949211,96.970924,97.605988,96.96402,96.956314,96.934067,96.476021,97.128319,96.533867,96.541229,96.578278,97.595352,96.960037,97.606667,97.609375
fS102a,97.021156,97.137222,97.174179,97.161011,97.166061,96.866562,97.016586,97.160736,98.847748,98.830803,96.842728,97.182327,97.021049,97.170609,97.187866,97.165054,96.854614,96.866135,96.999641,97.040283,97.075882,97.055611,97.034286,97.004135,96.911118,96.905312,97.077118,98.456009,96.893768,97.049881,97.287521,96.979187,97.304726,96.954124,97.026291,97.31662,97.037193,98.438004,96.909004,97.28347,97.308052,97.075455,97.078178,97.176971,97.070526,97.057693,96.932556,96.989059,97.012909,97.020874,96.802414,96.954948,97.29081,97.013687,96.993103,96.997459,97.023315,97.021118,96.997772,96.976585,97.019882,96.967155,96.982224,96.867462,97.295395,97.012352,96.954826,97.297539,97.012512,96.978409,97.152817,97.146606,96.98938,96.935272,96.960243,96.873581,96.985893,97.286812,97.07827,96.97319,97.165863,97.012802,97.060013,96.970177,98.383148,97.081207,97.064682,97.023285,97.070602,97.060028,97.064987,97.145569,97.079948,97.088669,97.053619,97.182846,100.0,97.213066,97.046669,97.047607,97.240776,97.019814,98.889671,97.297791,97.188599,97.143265,96.818649,97.210449,97.035797,96.917114,96.923691,97.146973,96.82225,97.034317,96.979797,97.046379,96.864403,96.869995,97.04332,97.036423,97.028671,97.014374,97.007301,97.056404,96.958923,96.968384,96.979027,96.922279,97.156258,97.186203,97.207832,97.188828,97.075668,97.198387,96.889877,96.996109,96.930038,97.040192,97.041916,97.222534,97.199722,97.236504,96.806412,96.945816,96.975433,96.928833,97.182579,96.954536,96.981644,96.960747,97.060074,97.078156,96.916687,96.925133,97.018478,97.162987,97.010727,97.217232,97.196915
fS10a,97.184952,97.183281,97.195404,97.160477,97.168228,97.069992,96.630829,97.181488,97.415497,97.402557,97.063644,97.164879,97.169418,97.18248,97.200775,97.170296,97.033409,97.016998,97.134651,96.713669,96.653122,97.085587,97.221588,97.198013,97.08815,97.15834,97.134338,97.52037,97.150528,97.239029,99.400589,97.142441,97.83696,97.152634,96.675209,99.379868,97.216705,97.511436,96.695511,99.405739,99.37355,97.170197,97.178581,97.159676,97.170975,97.152405,96.70443,97.216026,97.213432,96.69603,96.990753,97.145531,99.384048,96.638947,97.087021,97.213989,96.674744,96.681183,97.21875,97.181427,97.205246,97.151779,97.083679,97.039978,99.364433,97.219727,96.68988,99.370148,96.82608,96.660965,97.188324,97.200027,97.145645,96.694656,97.120392,97.125816,97.203049,99.37677,97.169464,97.162857,97.14444,97.136002,97.209778,97.150955,97.452705,97.481285,97.188698,96.725853,96.760551,97.174194,97.18029,97.145012,97.221115,97.180923,97.153503,97.584763,97.213066,100.0,97.484436,96.697662,99.995018,97.166351,97.47879,99.571808,99.997559,97.206833,97.138184,99.996658,97.113739,97.115128,97.100967,97.393524,97.171509,97.14769,97.126953,97.102142,97.038956,97.057022,97.051025,97.06456,97.134079,97.135193,97.16246,97.193359,97.167877,97.235611,97.192558,97.114212,97.429016,99.998138,99.996971,99.99807,97.486618,99.996292,97.098709,97.177437,97.177811,97.280434,97.105827,99.997681,99.997559,99.996918,97.20668,97.129944,97.163521,97.201271,99.992821,97.150208,97.176643,97.13147,96.809662,97.262604,96.688812,96.677132,96.721466,99.996849,97.155762,99.996872,99.99649
fS111a,98.130852,98.698318,98.698776,98.668518,98.697403,98.676552,96.644653,98.676285,97.168755,97.124542,98.749336,98.705009,99.072418,98.707977,98.696945,98.69046,98.70018,98.717224,99.028427,96.684952,96.699318,98.21312,98.144302,98.165634,99.088913,98.464111,98.197037,97.214508,99.111534,98.172836,97.492798,98.035141,97.340805,98.044891,96.682266,97.49086,98.152061,97.184029,96.675156,97.49897,97.517197,98.142319,98.205994,98.695168,98.191025,98.217926,96.598457,98.170761,98.938721,96.683502,98.435898,98.438339,97.522064,96.702164,98.980103,98.928574,96.686234,96.699318,98.963867,98.921974,98.912849,98.057304,98.98111,98.5009,97.467857,98.924789,96.659866,97.494728,96.724106,96.645813,98.685501,98.667374,98.054047,96.655502,98.03817,98.444221,99.087914,97.459793,98.184433,99.073334,98.723877,98.44767,98.839996,98.054466,97.130608,99.882233,98.206039,96.598679,96.673462,98.186478,98.195297,98.724083,98.823586,98.855133,98.57531,97.137794,97.046669,97.484436,100.0,96.671829,97.465965,98.076965,97.259995,97.525513,97.4534,98.214447,98.927162,97.435913,98.038116,98.045395,98.030685,99.724373,98.935547,98.586342,98.544861,98.073318,98.718857,98.6894,98.090919,98.111038,98.09169,98.563881,98.571663,99.096336,98.148331,98.121658,98.594818,98.020157,99.751923,97.440941,97.452637,97.463669,99.978821,97.448669,98.003265,98.144424,98.156456,98.099686,98.108353,97.477905,97.475334,97.492371,98.928284,98.050583,98.149818,98.153946,97.468773,98.15506,98.588837,98.154709,96.730759,98.105003,96.694817,96.714333,96.724243,97.47612,98.561172,97.438065,97.487938
fS117a,96.872116,96.79641,96.807686,96.790192,96.808006,96.740479,98.379761,96.813461,97.280052,97.295395,96.742706,96.823227,96.752052,96.819672,96.818359,96.812958,96.784592,96.755432,96.77137,99.978958,99.775345,96.7229,96.742729,96.743729,96.679581,96.64476,96.764366,97.21109,96.686447,96.768341,96.816742,96.697479,96.6978,96.710617,99.988693,96.825882,96.759056,97.156189,99.37413,96.807144,96.844238,96.763191,96.736115,96.771423,96.731689,96.726379,99.424278,96.727112,96.814186,99.426216,96.518593,96.589172,96.818359,99.759369,96.749428,96.792786,99.763123,99.783585,96.773026,96.79274,96.754807,96.699127,96.756378,96.593353,96.783524,96.83477,99.348236,96.861084,98.291061,99.447281,96.777008,96.787849,96.700439,99.38205,96.693253,96.659195,96.740585,96.811462,96.721497,96.728943,96.79834,96.708908,96.765999,96.700226,97.140121,96.789124,96.74176,99.449898,99.455002,96.721176,96.711029,96.863518,96.804337,96.766342,96.841339,96.505402,97.047607,96.697662,96.671829,100.0,96.687096,96.726288,97.24379,96.79715,96.685493,96.770279,96.653099,96.64772,96.657669,96.698868,96.662277,96.687538,96.690582,96.828018,96.781586,96.702408,96.765213,96.771004,96.706375,96.710754,96.72039,96.8032,96.788559,96.737968,96.747963,96.621323,96.862137,96.673676,96.769577,96.682816,96.691528,96.664703,96.655083,96.692703,96.675446,96.742706,96.727493,96.809235,96.746147,96.687408,96.665344,96.688019,96.617821,96.682053,96.746414,96.721748,96.704216,96.780731,96.822006,96.753197,99.887657,96.82312,99.360641,99.348778,99.773918,96.697418,96.82457,96.677246,96.714844
fS11a,97.200836,97.213013,97.186096,97.151146,97.149757,97.071411,96.606476,97.174431,97.430298,97.433517,97.069054,97.175232,97.14888,97.156937,97.164169,97.1707,97.074615,97.021568,97.113403,96.704582,96.638145,97.104584,97.154709,97.146149,97.082779,97.17173,97.140884,97.554398,97.145386,97.18396,99.364632,97.160538,97.87915,97.189331,96.677322,99.365601,97.160172,97.536865,96.688736,99.383469,99.336777,97.195847,97.184517,97.167572,97.21669,97.188766,96.695053,97.220749,97.22023,96.659683,97.018272,97.140045,99.353775,96.637596,97.070297,97.239838,96.650513,96.682297,97.212158,97.208496,97.222572,97.181625,97.07106,97.060318,99.350174,97.240082,96.697403,99.356094,96.80838,96.664436,97.176117,97.176079,97.172333,96.68232,97.141533,97.149017,97.177719,99.327026,97.188965,97.114174,97.166122,97.158012,97.205109,97.110611,97.489563,97.442017,97.215378,96.693893,96.710548,97.187363,97.168716,97.154877,97.198883,97.20771,97.141174,97.574356,97.240776,99.995018,97.465965,96.687096,100.0,97.166061,97.492722,99.559631,99.993988,97.193428,97.182968,99.994644,97.152405,97.11496,97.092766,97.398056,97.204376,97.128326,97.118248,97.134384,97.078568,97.053902,97.104919,97.07608,97.114044,97.116966,97.138931,97.195671,97.189224,97.232384,97.193039,97.136292,97.439438,99.994408,99.992973,99.995163,97.496979,99.994194,97.110657,97.182571,97.187935,97.25737,97.116013,99.994583,99.994339,99.995178,97.209335,97.134605,97.18927,97.206772,99.98941,97.163589,97.16687,97.189499,96.772919,97.215775,96.662018,96.682159,96.686607,99.99485,97.142929,99.993622,99.995003
fS121a,98.901001,98.43248,98.409294,98.373459,98.396614,98.263977,96.664474,98.39608,97.075272,97.102783,98.217224,98.412979,98.369797,98.426018,98.403381,98.416801,98.251671,98.200562,98.336609,96.737434,96.75016,99.002731,99.018448,99.034561,98.307961,98.315895,99.031815,97.217949,98.293976,99.065239,97.21582,98.984268,97.113861,99.018265,96.71196,97.182953,99.039307,97.189041,96.744576,97.160156,97.189705,99.002869,99.042816,98.41851,99.022491,99.034744,96.706757,98.925461,98.544662,96.703186,98.149719,98.310379,97.1782,96.754776,98.31842,98.542549,96.765396,96.723343,98.551056,98.54985,98.551163,99.010544,98.288239,98.163872,97.200562,98.547562,96.751083,97.19986,96.708862,96.723175,98.387474,98.377304,98.977982,96.733307,99.017044,98.35347,98.344604,97.200699,99.018265,98.375107,98.4198,98.359802,98.329071,98.969025,97.240379,98.109787,99.016571,96.755966,96.765945,99.013138,99.032028,98.434799,98.336731,98.306976,98.326118,96.995438,97.019814,97.166351,98.076965,96.726288,97.166061,100.0,97.105576,97.175323,97.128693,98.992249,98.246719,97.166153,99.944519,99.007767,99.009583,98.05394,98.22863,98.276703,98.265259,98.993912,98.229065,98.25515,98.997223,98.987976,98.993469,98.315231,98.325607,98.341415,98.993057,98.987091,98.301636,98.995682,98.044174,97.173019,97.135185,97.12085,98.069801,97.153526,99.004173,99.005211,98.999947,99.061981,99.003662,97.175026,97.177673,97.167801,98.170135,99.00209,98.981537,98.999229,97.135178,99.015564,98.326843,98.9617,96.722763,99.063263,96.758049,96.759308,96.784271,97.148254,98.301727,97.157761,97.13913
fS122a,97.228081,97.190971,97.212608,97.146507,97.15976,97.048111,97.017426,97.145248,99.492249,99.505234,97.071915,97.167267,97.214539,97.157845,97.167999,97.160019,97.09449,97.056747,97.216957,97.257301,97.187286,97.115219,97.186966,97.172226,97.119308,97.157898,97.148209,98.257553,97.117706,97.193497,97.580414,97.10997,97.301102,97.095779,97.218483,97.614426,97.183975,98.313416,97.08786,97.571365,97.565353,97.131897,97.138077,97.158012,97.166626,97.14444,97.171082,97.123596,97.195358,97.174957,96.970566,97.222588,97.577148,97.145737,97.210129,97.242096,97.181992,97.157951,97.208015,97.175484,97.190964,97.093277,97.207451,96.963776,97.576965,97.20076,97.080917,97.582314,97.198914,97.093788,97.188278,97.142532,97.134201,97.091499,97.067245,97.162537,97.192879,97.593109,97.124268,97.165985,97.121017,97.162399,97.164627,97.111214,98.253387,97.343651,97.162964,97.144714,97.166595,97.122345,97.154282,97.161461,97.176437,97.179626,97.131973,97.088852,98.889671,97.47879,97.259995,97.24379,97.492722,97.105576,100.0,97.538635,97.452599,97.173256,97.143112,97.47998,97.140762,97.055817,97.070145,97.28125,97.172363,97.177933,97.133179,97.140625,97.038742,97.0485,97.110924,97.107071,97.12413,97.135391,97.153229,97.114586,97.181702,97.081665,97.142601,97.062157,97.363464,97.485657,97.473015,97.444458,97.339188,97.472214,97.064705,97.197678,97.207764,97.201736,97.084824,97.503693,97.477859,97.480553,97.140991,97.062607,97.216164,97.234116,97.481026,97.21669,97.110687,97.199387,97.326843,97.20018,97.193314,97.22715,97.172592,97.450653,97.103027,97.514557,97.463699
fS128a,97.24128,97.200073,97.161652,97.236748,97.105988,97.097488,96.770065,97.166489,97.58963,97.585152,97.15065,97.150078,97.227303,97.25692,97.266281,97.155861,97.122902,97.147675,97.13475,96.819641,96.763733,97.199036,97.250099,97.263,97.150177,97.268738,97.228699,97.564896,97.155243,97.293365,99.503082,97.204987,97.899948,97.162262,96.831886,99.481918,97.251404,97.561859,96.734207,99.489685,99.471756,97.226624,97.257553,97.163986,97.221359,97.242218,96.768539,97.283875,97.181969,96.674423,96.985306,97.165405,99.473518,96.716087,97.055191,97.161026,96.730011,96.746918,97.183914,97.176346,97.174316,97.167778,97.055847,97.031372,99.498344,97.172287,96.692863,99.485405,96.90451,96.7146,97.150398,97.129868,97.195908,96.72998,97.174767,97.275093,97.235687,99.530327,97.255409,97.175339,97.251205,97.190399,97.26387,97.203499,97.63781,97.569336,97.231644,96.71389,96.708801,97.2668,97.233902,97.137268,97.240593,97.317123,97.17334,97.583237,97.297791,99.571808,97.525513,96.79715,99.559631,97.175323,97.538635,100.0,99.57753,97.274963,97.17836,99.553558,97.161407,97.144653,97.134872,97.449554,97.208076,97.189697,97.230453,97.208435,97.123093,97.102737,97.196724,97.214653,97.19603,97.216415,97.195625,97.199715,97.24144,97.272827,97.211136,97.166801,97.546013,99.552368,99.551094,99.560654,97.52681,99.554482,97.142349,97.244217,97.264992,97.334579,97.206169,99.566284,99.549156,99.534683,97.196243,97.150421,97.264633,97.241684,99.534317,97.217468,97.211655,97.216202,96.911606,97.323341,96.726883,96.745369,96.794014,99.55629,97.220856,99.549942,99.557419
